parent_foodcode,parent_desc,ingred_code1,ingred_desc1,ingred_wt1,ingred_code2,ingred_desc2,ingred_wt2,ingred_code3,ingred_desc3,ingred_wt3,ingred_code4,ingred_desc4,ingred_wt4
27446200.0,"Chicken or turkey salad, made with mayonnaise",24102070.0,"Chicken, NS as to part, rotisserie, skin not eaten",270.0,5319.0,"Chicken, broiler, rotisserie, BBQ, drumstick, meat only",20.0,,,,,,
27446205.0,Chicken or turkey salad with nuts and/or fruits,24102070.0,"Chicken, NS as to part, rotisserie, skin not eaten",270.0,5000.0,"Chicken, broiler, rotisserie, BBQ, breast meat only",50.0,,,,,,
27446205.0,Chicken or turkey salad with nuts and/or fruits,24102070.0,"Chicken, NS as to part, rotisserie, skin not eaten",270.0,5334.0,"Chicken, broiler, rotisserie, BBQ, thigh, meat only",30.0,,,,,,
27446205.0,Chicken or turkey salad with nuts and/or fruits,24102070.0,"Chicken, NS as to part, rotisserie, skin not eaten",270.0,5319.0,"Chicken, broiler, rotisserie, BBQ, drumstick, meat only",20.0,,,,,,
27446220.0,Chicken or turkey salad with egg,24102070.0,"Chicken, NS as to part, rotisserie, skin not eaten",270.0,5000.0,"Chicken, broiler, rotisserie, BBQ, breast meat only",50.0,,,,,,
27446220.0,Chicken or turkey salad with egg,24102070.0,"Chicken, NS as to part, rotisserie, skin not eaten",270.0,5334.0,"Chicken, broiler, rotisserie, BBQ, thigh, meat only",30.0,,,,,,
27446220.0,Chicken or turkey salad with egg,24102070.0,"Chicken, NS as to part, rotisserie, skin not eaten",270.0,5319.0,"Chicken, broiler, rotisserie, BBQ, drumstick, meat only",20.0,,,,,,
27446225.0,"Chicken or turkey salad, made with light mayonnaise",24102070.0,"Chicken, NS as to part, rotisserie, skin not eaten",270.0,5000.0,"Chicken, broiler, rotisserie, BBQ, breast meat only",50.0,,,,,,
27446225.0,"Chicken or turkey salad, made with light mayonnaise",24102070.0,"Chicken, NS as to part, rotisserie, skin not eaten",270.0,5334.0,"Chicken, broiler, rotisserie, BBQ, thigh, meat only",30.0,,,,,,
27446225.0,"Chicken or turkey salad, made with light mayonnaise",24102070.0,"Chicken, NS as to part, rotisserie, skin not eaten",270.0,5319.0,"Chicken, broiler, rotisserie, BBQ, drumstick, meat only",20.0,,,,,,
27446230.0,"Chicken or turkey salad, made with mayonnaise-type salad dressing",24102070.0,"Chicken, NS as to part, rotisserie, skin not eaten",270.0,5000.0,"Chicken, broiler, rotisserie, BBQ, breast meat only",50.0,,,,,,
27446230.0,"Chicken or turkey salad, made with mayonnaise-type salad dressing",24102070.0,"Chicken, NS as to part, rotisserie, skin not eaten",270.0,5334.0,"Chicken, broiler, rotisserie, BBQ, thigh, meat only",30.0,,,,,,
27446230.0,"Chicken or turkey salad, made with mayonnaise-type salad dressing",24102070.0,"Chicken, NS as to part, rotisserie, skin not eaten",270.0,5319.0,"Chicken, broiler, rotisserie, BBQ, drumstick, meat only",20.0,,,,,,
27446235.0,"Chicken or turkey salad, made with light mayonnaise-type salad dressing",24102070.0,"Chicken, NS as to part, rotisserie, skin not eaten",270.0,5000.0,"Chicken, broiler, rotisserie, BBQ, breast meat only",50.0,,,,,,
27446235.0,"Chicken or turkey salad, made with light mayonnaise-type salad dressing",24102070.0,"Chicken, NS as to part, rotisserie, skin not eaten",270.0,5334.0,"Chicken, broiler, rotisserie, BBQ, thigh, meat only",30.0,,,,,,
27446235.0,"Chicken or turkey salad, made with light mayonnaise-type salad dressing",24102070.0,"Chicken, NS as to part, rotisserie, skin not eaten",270.0,5319.0,"Chicken, broiler, rotisserie, BBQ, drumstick, meat only",20.0,,,,,,
27446240.0,"Chicken or turkey salad, made with creamy dressing",24102070.0,"Chicken, NS as to part, rotisserie, skin not eaten",270.0,5000.0,"Chicken, broiler, rotisserie, BBQ, breast meat only",50.0,,,,,,
27446240.0,"Chicken or turkey salad, made with creamy dressing",24102070.0,"Chicken, NS as to part, rotisserie, skin not eaten",270.0,5334.0,"Chicken, broiler, rotisserie, BBQ, thigh, meat only",30.0,,,,,,
27446240.0,"Chicken or turkey salad, made with creamy dressing",24102070.0,"Chicken, NS as to part, rotisserie, skin not eaten",270.0,5319.0,"Chicken, broiler, rotisserie, BBQ, drumstick, meat only",20.0,,,,,,
27446245.0,"Chicken or turkey salad, made with light creamy dressing",24102070.0,"Chicken, NS as to part, rotisserie, skin not eaten",270.0,5000.0,"Chicken, broiler, rotisserie, BBQ, breast meat only",50.0,,,,,,
27446245.0,"Chicken or turkey salad, made with light creamy dressing",24102070.0,"Chicken, NS as to part, rotisserie, skin not eaten",270.0,5334.0,"Chicken, broiler, rotisserie, BBQ, thigh, meat only",30.0,,,,,,
27446245.0,"Chicken or turkey salad, made with light creamy dressing",24102070.0,"Chicken, NS as to part, rotisserie, skin not eaten",270.0,5319.0,"Chicken, broiler, rotisserie, BBQ, drumstick, meat only",20.0,,,,,,
27446250.0,"Chicken or turkey salad, made with Italian dressing",24102070.0,"Chicken, NS as to part, rotisserie, skin not eaten",270.0,5000.0,"Chicken, broiler, rotisserie, BBQ, breast meat only",50.0,,,,,,
27446250.0,"Chicken or turkey salad, made with Italian dressing",24102070.0,"Chicken, NS as to part, rotisserie, skin not eaten",270.0,5334.0,"Chicken, broiler, rotisserie, BBQ, thigh, meat only",30.0,,,,,,
27446250.0,"Chicken or turkey salad, made with Italian dressing",24102070.0,"Chicken, NS as to part, rotisserie, skin not eaten",270.0,5319.0,"Chicken, broiler, rotisserie, BBQ, drumstick, meat only",20.0,,,,,,
27446255.0,"Chicken or turkey salad, made with light Italian dressing",24102070.0,"Chicken, NS as to part, rotisserie, skin not eaten",270.0,5000.0,"Chicken, broiler, rotisserie, BBQ, breast meat only",50.0,,,,,,
27446255.0,"Chicken or turkey salad, made with light Italian dressing",24102070.0,"Chicken, NS as to part, rotisserie, skin not eaten",270.0,5334.0,"Chicken, broiler, rotisserie, BBQ, thigh, meat only",30.0,,,,,,
27446255.0,"Chicken or turkey salad, made with light Italian dressing",24102070.0,"Chicken, NS as to part, rotisserie, skin not eaten",270.0,5319.0,"Chicken, broiler, rotisserie, BBQ, drumstick, meat only",20.0,,,,,,
27446260.0,"Chicken or turkey salad, made with any type of fat free dressing",24102070.0,"Chicken, NS as to part, rotisserie, skin not eaten",270.0,5000.0,"Chicken, broiler, rotisserie, BBQ, breast meat only",50.0,,,,,,
27446260.0,"Chicken or turkey salad, made with any type of fat free dressing",24102070.0,"Chicken, NS as to part, rotisserie, skin not eaten",270.0,5334.0,"Chicken, broiler, rotisserie, BBQ, thigh, meat only",30.0,,,,,,
27446260.0,"Chicken or turkey salad, made with any type of fat free dressing",24102070.0,"Chicken, NS as to part, rotisserie, skin not eaten",270.0,5319.0,"Chicken, broiler, rotisserie, BBQ, drumstick, meat only",20.0,,,,,,
27446300.0,"Chicken or turkey garden salad, chicken and/or turkey, tomato and/or carrots, other vegetables, no dressing",75114000.0,"Mixed salad greens, raw",70.0,11252.0,"Lettuce, iceberg (includes crisphead types), raw",20.0,,,,,,
27446300.0,"Chicken or turkey garden salad, chicken and/or turkey, tomato and/or carrots, other vegetables, no dressing",75114000.0,"Mixed salad greens, raw",70.0,11213.0,"Endive, raw",20.0,,,,,,
27446300.0,"Chicken or turkey garden salad, chicken and/or turkey, tomato and/or carrots, other vegetables, no dressing",75114000.0,"Mixed salad greens, raw",70.0,11457.0,"Spinach, raw",20.0,,,,,,
27446300.0,"Chicken or turkey garden salad, chicken and/or turkey, tomato and/or carrots, other vegetables, no dressing",75114000.0,"Mixed salad greens, raw",70.0,11251.0,"Lettuce, cos or romaine, raw",20.0,,,,,,
27446300.0,"Chicken or turkey garden salad, chicken and/or turkey, tomato and/or carrots, other vegetables, no dressing",75114000.0,"Mixed salad greens, raw",70.0,11253.0,"Lettuce, green leaf, raw",20.0,,,,,,
27446300.0,"Chicken or turkey garden salad, chicken and/or turkey, tomato and/or carrots, other vegetables, no dressing",24122171.0,"Chicken breast, rotisserie, skin not eaten",67.5,5000.0,"Chicken, broiler, rotisserie, BBQ, breast meat only",100.0,,,,,,
27446310.0,"Chicken or turkey garden salad, chicken and/or turkey, other vegetables excluding tomato and carrots, no dressing",75114000.0,"Mixed salad greens, raw",70.0,11252.0,"Lettuce, iceberg (includes crisphead types), raw",20.0,,,,,,
27446310.0,"Chicken or turkey garden salad, chicken and/or turkey, other vegetables excluding tomato and carrots, no dressing",75114000.0,"Mixed salad greens, raw",70.0,11213.0,"Endive, raw",20.0,,,,,,
27446310.0,"Chicken or turkey garden salad, chicken and/or turkey, other vegetables excluding tomato and carrots, no dressing",75114000.0,"Mixed salad greens, raw",70.0,11457.0,"Spinach, raw",20.0,,,,,,
27446310.0,"Chicken or turkey garden salad, chicken and/or turkey, other vegetables excluding tomato and carrots, no dressing",75114000.0,"Mixed salad greens, raw",70.0,11251.0,"Lettuce, cos or romaine, raw",20.0,,,,,,
27446310.0,"Chicken or turkey garden salad, chicken and/or turkey, other vegetables excluding tomato and carrots, no dressing",75114000.0,"Mixed salad greens, raw",70.0,11253.0,"Lettuce, green leaf, raw",20.0,,,,,,
27446310.0,"Chicken or turkey garden salad, chicken and/or turkey, other vegetables excluding tomato and carrots, no dressing",24122171.0,"Chicken breast, rotisserie, skin not eaten",67.5,5000.0,"Chicken, broiler, rotisserie, BBQ, breast meat only",100.0,,,,,,
27446315.0,"Chicken or turkey garden salad with bacon and cheese, chicken and/or turkey, bacon, cheese, lettuce and/or greens, tomato and/or carrots, other vegetables, no dressing",75114000.0,"Mixed salad greens, raw",110.0,11252.0,"Lettuce, iceberg (includes crisphead types), raw",20.0,,,,,,
27446315.0,"Chicken or turkey garden salad with bacon and cheese, chicken and/or turkey, bacon, cheese, lettuce and/or greens, tomato and/or carrots, other vegetables, no dressing",75114000.0,"Mixed salad greens, raw",110.0,11213.0,"Endive, raw",20.0,,,,,,
27446315.0,"Chicken or turkey garden salad with bacon and cheese, chicken and/or turkey, bacon, cheese, lettuce and/or greens, tomato and/or carrots, other vegetables, no dressing",75114000.0,"Mixed salad greens, raw",110.0,11457.0,"Spinach, raw",20.0,,,,,,
27446315.0,"Chicken or turkey garden salad with bacon and cheese, chicken and/or turkey, bacon, cheese, lettuce and/or greens, tomato and/or carrots, other vegetables, no dressing",75114000.0,"Mixed salad greens, raw",110.0,11251.0,"Lettuce, cos or romaine, raw",20.0,,,,,,
27446315.0,"Chicken or turkey garden salad with bacon and cheese, chicken and/or turkey, bacon, cheese, lettuce and/or greens, tomato and/or carrots, other vegetables, no dressing",75114000.0,"Mixed salad greens, raw",110.0,11253.0,"Lettuce, green leaf, raw",20.0,,,,,,
27446320.0,"Chicken or turkey, breaded, fried, garden salad with bacon and cheese, chicken and/or turkey, bacon, cheese, lettuce and/or greens, tomato and/or carrots, other vegetables, no dressing",75114000.0,"Mixed salad greens, raw",110.0,11252.0,"Lettuce, iceberg (includes crisphead types), raw",20.0,,,,,,
27446320.0,"Chicken or turkey, breaded, fried, garden salad with bacon and cheese, chicken and/or turkey, bacon, cheese, lettuce and/or greens, tomato and/or carrots, other vegetables, no dressing",75114000.0,"Mixed salad greens, raw",110.0,11213.0,"Endive, raw",20.0,,,,,,
27446320.0,"Chicken or turkey, breaded, fried, garden salad with bacon and cheese, chicken and/or turkey, bacon, cheese, lettuce and/or greens, tomato and/or carrots, other vegetables, no dressing",75114000.0,"Mixed salad greens, raw",110.0,11457.0,"Spinach, raw",20.0,,,,,,
27446320.0,"Chicken or turkey, breaded, fried, garden salad with bacon and cheese, chicken and/or turkey, bacon, cheese, lettuce and/or greens, tomato and/or carrots, other vegetables, no dressing",75114000.0,"Mixed salad greens, raw",110.0,11251.0,"Lettuce, cos or romaine, raw",20.0,,,,,,
27446320.0,"Chicken or turkey, breaded, fried, garden salad with bacon and cheese, chicken and/or turkey, bacon, cheese, lettuce and/or greens, tomato and/or carrots, other vegetables, no dressing",75114000.0,"Mixed salad greens, raw",110.0,11253.0,"Lettuce, green leaf, raw",20.0,,,,,,
27446330.0,"Chicken or turkey garden salad with cheese, chicken and/or turkey, cheese, lettuce and/or greens, tomato and/or carrots, other vegetables, no dressing",75114000.0,"Mixed salad greens, raw",110.0,11252.0,"Lettuce, iceberg (includes crisphead types), raw",20.0,,,,,,
27446330.0,"Chicken or turkey garden salad with cheese, chicken and/or turkey, cheese, lettuce and/or greens, tomato and/or carrots, other vegetables, no dressing",75114000.0,"Mixed salad greens, raw",110.0,11213.0,"Endive, raw",20.0,,,,,,
27446330.0,"Chicken or turkey garden salad with cheese, chicken and/or turkey, cheese, lettuce and/or greens, tomato and/or carrots, other vegetables, no dressing",75114000.0,"Mixed salad greens, raw",110.0,11457.0,"Spinach, raw",20.0,,,,,,
27446330.0,"Chicken or turkey garden salad with cheese, chicken and/or turkey, cheese, lettuce and/or greens, tomato and/or carrots, other vegetables, no dressing",75114000.0,"Mixed salad greens, raw",110.0,11251.0,"Lettuce, cos or romaine, raw",20.0,,,,,,
27446330.0,"Chicken or turkey garden salad with cheese, chicken and/or turkey, cheese, lettuce and/or greens, tomato and/or carrots, other vegetables, no dressing",75114000.0,"Mixed salad greens, raw",110.0,11253.0,"Lettuce, green leaf, raw",20.0,,,,,,
27446332.0,"Chicken or turkey, breaded, fried, garden salad with cheese, chicken and/or turkey, cheese, lettuce and/or greens, tomato and/or carrots, other vegetables, no dressing",75114000.0,"Mixed salad greens, raw",110.0,11252.0,"Lettuce, iceberg (includes crisphead types), raw",20.0,,,,,,
27446332.0,"Chicken or turkey, breaded, fried, garden salad with cheese, chicken and/or turkey, cheese, lettuce and/or greens, tomato and/or carrots, other vegetables, no dressing",75114000.0,"Mixed salad greens, raw",110.0,11213.0,"Endive, raw",20.0,,,,,,
27446332.0,"Chicken or turkey, breaded, fried, garden salad with cheese, chicken and/or turkey, cheese, lettuce and/or greens, tomato and/or carrots, other vegetables, no dressing",75114000.0,"Mixed salad greens, raw",110.0,11457.0,"Spinach, raw",20.0,,,,,,
27446332.0,"Chicken or turkey, breaded, fried, garden salad with cheese, chicken and/or turkey, cheese, lettuce and/or greens, tomato and/or carrots, other vegetables, no dressing",75114000.0,"Mixed salad greens, raw",110.0,11251.0,"Lettuce, cos or romaine, raw",20.0,,,,,,
27446332.0,"Chicken or turkey, breaded, fried, garden salad with cheese, chicken and/or turkey, cheese, lettuce and/or greens, tomato and/or carrots, other vegetables, no dressing",75114000.0,"Mixed salad greens, raw",110.0,11253.0,"Lettuce, green leaf, raw",20.0,,,,,,
27446350.0,"Asian chicken or turkey garden salad, chicken and/or turkey, lettuce, fruit, nuts, no dressing",75114000.0,"Mixed salad greens, raw",70.0,11252.0,"Lettuce, iceberg (includes crisphead types), raw",20.0,,,,,,
27446350.0,"Asian chicken or turkey garden salad, chicken and/or turkey, lettuce, fruit, nuts, no dressing",75114000.0,"Mixed salad greens, raw",70.0,11213.0,"Endive, raw",20.0,,,,,,
27446350.0,"Asian chicken or turkey garden salad, chicken and/or turkey, lettuce, fruit, nuts, no dressing",75114000.0,"Mixed salad greens, raw",70.0,11457.0,"Spinach, raw",20.0,,,,,,
27446350.0,"Asian chicken or turkey garden salad, chicken and/or turkey, lettuce, fruit, nuts, no dressing",75114000.0,"Mixed salad greens, raw",70.0,11251.0,"Lettuce, cos or romaine, raw",20.0,,,,,,
27446350.0,"Asian chicken or turkey garden salad, chicken and/or turkey, lettuce, fruit, nuts, no dressing",75114000.0,"Mixed salad greens, raw",70.0,11253.0,"Lettuce, green leaf, raw",20.0,,,,,,
27446350.0,"Asian chicken or turkey garden salad, chicken and/or turkey, lettuce, fruit, nuts, no dressing",24122171.0,"Chicken breast, rotisserie, skin not eaten",67.5,5000.0,"Chicken, broiler, rotisserie, BBQ, breast meat only",100.0,,,,,,
27446355.0,"Asian chicken or turkey garden salad with crispy noodles, chicken and/or turkey, lettuce, fruit, nuts, crispy noodles, no dressing",75114000.0,"Mixed salad greens, raw",137.5,11252.0,"Lettuce, iceberg (includes crisphead types), raw",20.0,,,,,,
27446355.0,"Asian chicken or turkey garden salad with crispy noodles, chicken and/or turkey, lettuce, fruit, nuts, crispy noodles, no dressing",75114000.0,"Mixed salad greens, raw",137.5,11213.0,"Endive, raw",20.0,,,,,,
27446355.0,"Asian chicken or turkey garden salad with crispy noodles, chicken and/or turkey, lettuce, fruit, nuts, crispy noodles, no dressing",75114000.0,"Mixed salad greens, raw",137.5,11457.0,"Spinach, raw",20.0,,,,,,
27446355.0,"Asian chicken or turkey garden salad with crispy noodles, chicken and/or turkey, lettuce, fruit, nuts, crispy noodles, no dressing",75114000.0,"Mixed salad greens, raw",137.5,11251.0,"Lettuce, cos or romaine, raw",20.0,,,,,,
27446355.0,"Asian chicken or turkey garden salad with crispy noodles, chicken and/or turkey, lettuce, fruit, nuts, crispy noodles, no dressing",75114000.0,"Mixed salad greens, raw",137.5,11253.0,"Lettuce, green leaf, raw",20.0,,,,,,
27446360.0,"Chicken or turkey caesar garden salad, chicken and/or turkey, lettuce, tomato, cheese, no dressing",75114000.0,"Mixed salad greens, raw",165.0,11252.0,"Lettuce, iceberg (includes crisphead types), raw",20.0,,,,,,
27446360.0,"Chicken or turkey caesar garden salad, chicken and/or turkey, lettuce, tomato, cheese, no dressing",75114000.0,"Mixed salad greens, raw",165.0,11213.0,"Endive, raw",20.0,,,,,,
27446360.0,"Chicken or turkey caesar garden salad, chicken and/or turkey, lettuce, tomato, cheese, no dressing",75114000.0,"Mixed salad greens, raw",165.0,11457.0,"Spinach, raw",20.0,,,,,,
27446360.0,"Chicken or turkey caesar garden salad, chicken and/or turkey, lettuce, tomato, cheese, no dressing",75114000.0,"Mixed salad greens, raw",165.0,11251.0,"Lettuce, cos or romaine, raw",20.0,,,,,,
27446360.0,"Chicken or turkey caesar garden salad, chicken and/or turkey, lettuce, tomato, cheese, no dressing",75114000.0,"Mixed salad greens, raw",165.0,11253.0,"Lettuce, green leaf, raw",20.0,,,,,,
27446362.0,"Chicken or turkey, breaded, fried, caesar garden salad, chicken and/or turkey, lettuce, tomatoes, cheese, no dressing",75114000.0,"Mixed salad greens, raw",165.0,11252.0,"Lettuce, iceberg (includes crisphead types), raw",20.0,,,,,,
27446362.0,"Chicken or turkey, breaded, fried, caesar garden salad, chicken and/or turkey, lettuce, tomatoes, cheese, no dressing",75114000.0,"Mixed salad greens, raw",165.0,11213.0,"Endive, raw",20.0,,,,,,
27446362.0,"Chicken or turkey, breaded, fried, caesar garden salad, chicken and/or turkey, lettuce, tomatoes, cheese, no dressing",75114000.0,"Mixed salad greens, raw",165.0,11457.0,"Spinach, raw",20.0,,,,,,
27446362.0,"Chicken or turkey, breaded, fried, caesar garden salad, chicken and/or turkey, lettuce, tomatoes, cheese, no dressing",75114000.0,"Mixed salad greens, raw",165.0,11251.0,"Lettuce, cos or romaine, raw",20.0,,,,,,
27446362.0,"Chicken or turkey, breaded, fried, caesar garden salad, chicken and/or turkey, lettuce, tomatoes, cheese, no dressing",75114000.0,"Mixed salad greens, raw",165.0,11253.0,"Lettuce, green leaf, raw",20.0,,,,,,
27446400.0,"Chicken or turkey and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, cheese sauce",24102070.0,"Chicken, NS as to part, rotisserie, skin not eaten",15.0,5000.0,"Chicken, broiler, rotisserie, BBQ, breast meat only",50.0,,,,,,
27446400.0,"Chicken or turkey and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, cheese sauce",24102070.0,"Chicken, NS as to part, rotisserie, skin not eaten",15.0,5334.0,"Chicken, broiler, rotisserie, BBQ, thigh, meat only",30.0,,,,,,
27446400.0,"Chicken or turkey and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, cheese sauce",24102070.0,"Chicken, NS as to part, rotisserie, skin not eaten",15.0,5319.0,"Chicken, broiler, rotisserie, BBQ, drumstick, meat only",20.0,,,,,,
27446410.0,"Chicken or turkey and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, cheese sauce",24102070.0,"Chicken, NS as to part, rotisserie, skin not eaten",15.0,5000.0,"Chicken, broiler, rotisserie, BBQ, breast meat only",50.0,,,,,,
27446410.0,"Chicken or turkey and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, cheese sauce",24102070.0,"Chicken, NS as to part, rotisserie, skin not eaten",15.0,5334.0,"Chicken, broiler, rotisserie, BBQ, thigh, meat only",30.0,,,,,,
27446410.0,"Chicken or turkey and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, cheese sauce",24102070.0,"Chicken, NS as to part, rotisserie, skin not eaten",15.0,5319.0,"Chicken, broiler, rotisserie, BBQ, drumstick, meat only",20.0,,,,,,
27448020.0,"Chicken or turkey fricassee, with sauce, no potatoes, potatoes reported separately, Puerto Rican style",24102070.0,"Chicken, NS as to part, rotisserie, skin not eaten",522.0,5000.0,"Chicken, broiler, rotisserie, BBQ, breast meat only",50.0,,,,,,
27448020.0,"Chicken or turkey fricassee, with sauce, no potatoes, potatoes reported separately, Puerto Rican style",24102070.0,"Chicken, NS as to part, rotisserie, skin not eaten",522.0,5334.0,"Chicken, broiler, rotisserie, BBQ, thigh, meat only",30.0,,,,,,
27448020.0,"Chicken or turkey fricassee, with sauce, no potatoes, potatoes reported separately, Puerto Rican style",24102070.0,"Chicken, NS as to part, rotisserie, skin not eaten",522.0,5319.0,"Chicken, broiler, rotisserie, BBQ, drumstick, meat only",20.0,,,,,,
27448030.0,"Chicken or turkey fricassee, no sauce, no potatoes, Puerto Rican style",24102070.0,"Chicken, NS as to part, rotisserie, skin not eaten",522.0,5000.0,"Chicken, broiler, rotisserie, BBQ, breast meat only",50.0,,,,,,
27448030.0,"Chicken or turkey fricassee, no sauce, no potatoes, Puerto Rican style",24102070.0,"Chicken, NS as to part, rotisserie, skin not eaten",522.0,5334.0,"Chicken, broiler, rotisserie, BBQ, thigh, meat only",30.0,,,,,,
27448030.0,"Chicken or turkey fricassee, no sauce, no potatoes, Puerto Rican style",24102070.0,"Chicken, NS as to part, rotisserie, skin not eaten",522.0,5319.0,"Chicken, broiler, rotisserie, BBQ, drumstick, meat only",20.0,,,,,,
27450110.0,"Shrimp garden salad, shrimp, lettuce, eggs, tomato and/or carrots, other vegetables, no dressing",75114000.0,"Mixed salad greens, raw",70.0,11252.0,"Lettuce, iceberg (includes crisphead types), raw",20.0,,,,,,
27450110.0,"Shrimp garden salad, shrimp, lettuce, eggs, tomato and/or carrots, other vegetables, no dressing",75114000.0,"Mixed salad greens, raw",70.0,11213.0,"Endive, raw",20.0,,,,,,
27450110.0,"Shrimp garden salad, shrimp, lettuce, eggs, tomato and/or carrots, other vegetables, no dressing",75114000.0,"Mixed salad greens, raw",70.0,11457.0,"Spinach, raw",20.0,,,,,,
27450110.0,"Shrimp garden salad, shrimp, lettuce, eggs, tomato and/or carrots, other vegetables, no dressing",75114000.0,"Mixed salad greens, raw",70.0,11251.0,"Lettuce, cos or romaine, raw",20.0,,,,,,
27450110.0,"Shrimp garden salad, shrimp, lettuce, eggs, tomato and/or carrots, other vegetables, no dressing",75114000.0,"Mixed salad greens, raw",70.0,11253.0,"Lettuce, green leaf, raw",20.0,,,,,,
27450120.0,"Shrimp garden salad, shrimp, lettuce, eggs, vegetables excluding tomato and carrots, no dressing",75114000.0,"Mixed salad greens, raw",70.0,11252.0,"Lettuce, iceberg (includes crisphead types), raw",20.0,,,,,,
27450120.0,"Shrimp garden salad, shrimp, lettuce, eggs, vegetables excluding tomato and carrots, no dressing",75114000.0,"Mixed salad greens, raw",70.0,11213.0,"Endive, raw",20.0,,,,,,
27450120.0,"Shrimp garden salad, shrimp, lettuce, eggs, vegetables excluding tomato and carrots, no dressing",75114000.0,"Mixed salad greens, raw",70.0,11457.0,"Spinach, raw",20.0,,,,,,
27450120.0,"Shrimp garden salad, shrimp, lettuce, eggs, vegetables excluding tomato and carrots, no dressing",75114000.0,"Mixed salad greens, raw",70.0,11251.0,"Lettuce, cos or romaine, raw",20.0,,,,,,
27450120.0,"Shrimp garden salad, shrimp, lettuce, eggs, vegetables excluding tomato and carrots, no dressing",75114000.0,"Mixed salad greens, raw",70.0,11253.0,"Lettuce, green leaf, raw",20.0,,,,,,
27450180.0,"Seafood garden salad with seafood, lettuce, vegetables excluding tomato and carrots, no dressing",75114000.0,"Mixed salad greens, raw",70.0,11252.0,"Lettuce, iceberg (includes crisphead types), raw",20.0,,,,,,
27450180.0,"Seafood garden salad with seafood, lettuce, vegetables excluding tomato and carrots, no dressing",75114000.0,"Mixed salad greens, raw",70.0,11213.0,"Endive, raw",20.0,,,,,,
27450180.0,"Seafood garden salad with seafood, lettuce, vegetables excluding tomato and carrots, no dressing",75114000.0,"Mixed salad greens, raw",70.0,11457.0,"Spinach, raw",20.0,,,,,,
27450180.0,"Seafood garden salad with seafood, lettuce, vegetables excluding tomato and carrots, no dressing",75114000.0,"Mixed salad greens, raw",70.0,11251.0,"Lettuce, cos or romaine, raw",20.0,,,,,,
27450180.0,"Seafood garden salad with seafood, lettuce, vegetables excluding tomato and carrots, no dressing",75114000.0,"Mixed salad greens, raw",70.0,11253.0,"Lettuce, green leaf, raw",20.0,,,,,,
27450190.0,"Seafood garden salad with seafood, lettuce, tomato and/or carrots, other vegetables, no dressing",75114000.0,"Mixed salad greens, raw",70.0,11252.0,"Lettuce, iceberg (includes crisphead types), raw",20.0,,,,,,
27450190.0,"Seafood garden salad with seafood, lettuce, tomato and/or carrots, other vegetables, no dressing",75114000.0,"Mixed salad greens, raw",70.0,11213.0,"Endive, raw",20.0,,,,,,
27450190.0,"Seafood garden salad with seafood, lettuce, tomato and/or carrots, other vegetables, no dressing",75114000.0,"Mixed salad greens, raw",70.0,11457.0,"Spinach, raw",20.0,,,,,,
27450190.0,"Seafood garden salad with seafood, lettuce, tomato and/or carrots, other vegetables, no dressing",75114000.0,"Mixed salad greens, raw",70.0,11251.0,"Lettuce, cos or romaine, raw",20.0,,,,,,
27450190.0,"Seafood garden salad with seafood, lettuce, tomato and/or carrots, other vegetables, no dressing",75114000.0,"Mixed salad greens, raw",70.0,11253.0,"Lettuce, green leaf, raw",20.0,,,,,,
27450200.0,"Seafood garden salad with seafood, lettuce, eggs, vegetables excluding tomato and carrots, no dressing",75114000.0,"Mixed salad greens, raw",70.0,11252.0,"Lettuce, iceberg (includes crisphead types), raw",20.0,,,,,,
27450200.0,"Seafood garden salad with seafood, lettuce, eggs, vegetables excluding tomato and carrots, no dressing",75114000.0,"Mixed salad greens, raw",70.0,11213.0,"Endive, raw",20.0,,,,,,
27450200.0,"Seafood garden salad with seafood, lettuce, eggs, vegetables excluding tomato and carrots, no dressing",75114000.0,"Mixed salad greens, raw",70.0,11457.0,"Spinach, raw",20.0,,,,,,
27450200.0,"Seafood garden salad with seafood, lettuce, eggs, vegetables excluding tomato and carrots, no dressing",75114000.0,"Mixed salad greens, raw",70.0,11251.0,"Lettuce, cos or romaine, raw",20.0,,,,,,
27450200.0,"Seafood garden salad with seafood, lettuce, eggs, vegetables excluding tomato and carrots, no dressing",75114000.0,"Mixed salad greens, raw",70.0,11253.0,"Lettuce, green leaf, raw",20.0,,,,,,
27450210.0,"Seafood garden salad with seafood, lettuce, eggs, tomato and/or carrots, other vegetables, no dressing",75114000.0,"Mixed salad greens, raw",70.0,11252.0,"Lettuce, iceberg (includes crisphead types), raw",20.0,,,,,,
27450210.0,"Seafood garden salad with seafood, lettuce, eggs, tomato and/or carrots, other vegetables, no dressing",75114000.0,"Mixed salad greens, raw",70.0,11213.0,"Endive, raw",20.0,,,,,,
27450210.0,"Seafood garden salad with seafood, lettuce, eggs, tomato and/or carrots, other vegetables, no dressing",75114000.0,"Mixed salad greens, raw",70.0,11457.0,"Spinach, raw",20.0,,,,,,
